2026-02-28T09:53:46: 2026-02-28 09:53:46 | INFO    | ✅ БД urgent_news инициализирована
2026-02-28T10:40:02: 2026-02-28 10:40:02 | INFO    | ✅ UrgentNewsBot инициализирован
2026-02-28T10:40:02: 2026-02-28 10:40:02 | INFO    | 🚀 Запуск UrgentNewsBot...
2026-02-28T10:40:02: 2026-02-28 10:40:02 | INFO    | 🔄 Проверка срочных новостей...
2026-02-28T10:40:06: 2026-02-28 10:40:06 | INFO    | 📰 politics: найдено 30 новостей
2026-02-28T10:40:07: 2026-02-28 10:40:07 | INFO    | ✅ Отправлено в -1003739906790
2026-02-28T10:40:07: 2026-02-28 10:40:07 | INFO    | 🚨 ОПУБЛИКОВАНО: Операция США против Ирана получила название "Эпиче (priority=100)
2026-02-28T10:40:07: 2026-02-28 10:40:07 | INFO    | 🔄 Дубликат: ВС Катара отразили второй ракетный удар на страну
2026-02-28T10:40:07: 2026-02-28 10:40:07 | INFO    | 🔄 Дубликат: Сенатор-демократ заявил, что Трамп не передавал об
2026-02-28T10:40:07: 2026-02-28 10:40:07 | INFO    | 🔄 Дубликат: Иран нанес удары по четырем военным базам США в Пе
2026-02-28T10:40:11: 2026-02-28 10:40:11 | INFO    | 📰 economy: найдено 30 новостей
2026-02-28T10:40:11: 2026-02-28 10:40:11 | INFO    | ✅ Цикл завершён
2026-02-28T10:42:11: 2026-02-28 10:42:11 | INFO    | 🔄 Проверка срочных новостей...
2026-02-28T10:42:12: 2026-02-28 10:42:12 | INFO    | 📰 politics: найдено 30 новостей
2026-02-28T10:42:12: 2026-02-28 10:42:12 | INFO    | 🔄 Дубликат: Сенатор-демократ заявил, что Трамп не передавал об
2026-02-28T10:42:12: 2026-02-28 10:42:12 | INFO    | 🔄 Дубликат: Иран нанес удары по четырем военным базам США в Пе
2026-02-28T10:42:12: 2026-02-28 10:42:12 | INFO    | 📰 economy: найдено 30 новостей
2026-02-28T10:42:12: 2026-02-28 10:42:12 | INFO    | ✅ Цикл завершён
2026-02-28T10:44:13: 2026-02-28 10:44:12 | INFO    | 🔄 Проверка срочных новостей...
2026-02-28T10:44:13: 2026-02-28 10:44:13 | INFO    | 📰 politics: найдено 30 новостей
2026-02-28T10:44:13: 2026-02-28 10:44:13 | INFO    | 🔄 Дубликат: Операция США против Ирана получила название "Эпиче
2026-02-28T10:44:13: 2026-02-28 10:44:13 | INFO    | ⏳ Cooldown для -1003739906790
2026-02-28T10:44:13: 2026-02-28 10:44:13 | INFO    | 🔄 Дубликат: Сенатор-демократ заявил, что Трамп не передавал об
2026-02-28T10:44:13: 2026-02-28 10:44:13 | INFO    | 🔄 Дубликат: Иран нанес удары по четырем военным базам США в Пе
2026-02-28T10:44:14: 2026-02-28 10:44:14 | INFO    | 📰 economy: найдено 30 новостей
2026-02-28T10:44:14: 2026-02-28 10:44:14 | INFO    | ✅ Цикл завершён
2026-02-28T10:46:14: 2026-02-28 10:46:14 | INFO    | 🔄 Проверка срочных новостей...
2026-02-28T10:46:15: 2026-02-28 10:46:15 | INFO    | 📰 politics: найдено 30 новостей
2026-02-28T10:46:15: 2026-02-28 10:46:15 | INFO    | ✅ Отправлено в -1003739906790
2026-02-28T10:46:15: 2026-02-28 10:46:15 | INFO    | 🚨 ОПУБЛИКОВАНО: В небе над центральной частью Израиля произошел вз (priority=90)
2026-02-28T10:46:15: 2026-02-28 10:46:15 | INFO    | 🔄 Дубликат: Операция США против Ирана получила название "Эпиче
2026-02-28T10:46:15: 2026-02-28 10:46:15 | INFO    | ⏳ Cooldown для -1003739906790
2026-02-28T10:46:15: 2026-02-28 10:46:15 | INFO    | 🔄 Дубликат: Сенатор-демократ заявил, что Трамп не передавал об
2026-02-28T10:46:15: 2026-02-28 10:46:15 | INFO    | 🔄 Дубликат: Иран нанес удары по четырем военным базам США в Пе
2026-02-28T10:46:16: 2026-02-28 10:46:16 | INFO    | 📰 economy: найдено 30 новостей
2026-02-28T10:46:16: 2026-02-28 10:46:16 | INFO    | ✅ Цикл завершён
2026-02-28T10:48:16: 2026-02-28 10:48:16 | INFO    | 🔄 Проверка срочных новостей...
2026-02-28T10:48:16: 2026-02-28 10:48:16 | INFO    | 📰 politics: найдено 30 новостей
2026-02-28T10:48:16: 2026-02-28 10:48:16 | INFO    | 🔄 Дубликат: В небе над центральной частью Израиля произошел вз
2026-02-28T10:48:16: 2026-02-28 10:48:16 | INFO    | 🔄 Дубликат: Операция США против Ирана получила название "Эпиче
2026-02-28T10:48:16: 2026-02-28 10:48:16 | INFO    | ⏳ Cooldown для -1003739906790
2026-02-28T10:48:16: 2026-02-28 10:48:16 | INFO    | 🔄 Дубликат: Сенатор-демократ заявил, что Трамп не передавал об
2026-02-28T10:48:16: 2026-02-28 10:48:16 | INFO    | 🔄 Дубликат: Иран нанес удары по четырем военным базам США в Пе
2026-02-28T10:48:16: 2026-02-28 10:48:16 | INFO    | ⏳ Cooldown для -1003739906790
2026-02-28T10:48:17: 2026-02-28 10:48:17 | INFO    | 📰 economy: найдено 30 новостей
2026-02-28T10:48:17: 2026-02-28 10:48:17 | INFO    | ✅ Цикл завершён
2026-02-28T10:50:17: 2026-02-28 10:50:17 | INFO    | 🔄 Проверка срочных новостей...
2026-02-28T10:50:18: 2026-02-28 10:50:18 | INFO    | 📰 politics: найдено 30 новостей
2026-02-28T10:50:18: 2026-02-28 10:50:18 | INFO    | 🔄 Дубликат: В небе над центральной частью Израиля произошел вз
2026-02-28T10:50:18: 2026-02-28 10:50:18 | INFO    | 🔄 Дубликат: Операция США против Ирана получила название "Эпиче
2026-02-28T10:50:18: 2026-02-28 10:50:18 | INFO    | ⏳ Cooldown для -1003739906790
2026-02-28T10:50:18: 2026-02-28 10:50:18 | INFO    | 🔄 Дубликат: Сенатор-демократ заявил, что Трамп не передавал об
2026-02-28T10:50:18: 2026-02-28 10:50:18 | INFO    | 🔄 Дубликат: Иран нанес удары по четырем военным базам США в Пе
2026-02-28T10:50:18: 2026-02-28 10:50:18 | INFO    | ⏳ Cooldown для -1003739906790
2026-02-28T10:50:18: 2026-02-28 10:50:18 | INFO    | 📰 economy: найдено 30 новостей
2026-02-28T10:50:18: 2026-02-28 10:50:18 | INFO    | ✅ Цикл завершён
2026-02-28T10:52:18: 2026-02-28 10:52:18 | INFO    | 🔄 Проверка срочных новостей...
2026-02-28T10:52:19: 2026-02-28 10:52:19 | INFO    | 📰 politics: найдено 30 новостей
2026-02-28T10:52:19: 2026-02-28 10:52:19 | INFO    | ✅ Отправлено в -1003739906790
2026-02-28T10:52:19: 2026-02-28 10:52:19 | INFO    | 🚨 ОПУБЛИКОВАНО: Веерные отключения света пройдут в ряде белгородск (priority=100)
2026-02-28T10:52:19: 2026-02-28 10:52:19 | INFO    | 🔄 Дубликат: Сенатор-демократ заявил, что Трамп не передавал об
2026-02-28T10:52:19: 2026-02-28 10:52:19 | INFO    | 🔄 Дубликат: Иран нанес удары по четырем военным базам США в Пе
2026-02-28T10:52:19: 2026-02-28 10:52:19 | INFO    | ⏳ Cooldown для -1003739906790
2026-02-28T10:52:20: 2026-02-28 10:52:20 | INFO    | 📰 economy: найдено 30 новостей
2026-02-28T10:52:20: 2026-02-28 10:52:20 | INFO    | ✅ Цикл завершён
2026-02-28T10:54:20: 2026-02-28 10:54:20 | INFO    | 🔄 Проверка срочных новостей...
2026-02-28T10:54:20: 2026-02-28 10:54:20 | INFO    | 📰 politics: найдено 30 новостей
2026-02-28T10:54:20: 2026-02-28 10:54:20 | INFO    | ⏳ Cooldown для -1003739906790
2026-02-28T10:54:20: 2026-02-28 10:54:20 | INFO    | 🔄 Дубликат: Веерные отключения света пройдут в ряде белгородск
2026-02-28T10:54:20: 2026-02-28 10:54:20 | INFO    | 🔄 Дубликат: Сенатор-демократ заявил, что Трамп не передавал об
2026-02-28T10:54:20: 2026-02-28 10:54:20 | INFO    | 🔄 Дубликат: Иран нанес удары по четырем военным базам США в Пе
2026-02-28T10:54:20: 2026-02-28 10:54:20 | INFO    | ⏳ Cooldown для -1003739906790
2026-02-28T10:54:21: 2026-02-28 10:54:21 | INFO    | 📰 economy: найдено 30 новостей
2026-02-28T10:54:21: 2026-02-28 10:54:21 | INFO    | ✅ Цикл завершён
2026-02-28T10:56:21: 2026-02-28 10:56:21 | INFO    | 🔄 Проверка срочных новостей...
2026-02-28T10:56:22: 2026-02-28 10:56:22 | INFO    | 📰 politics: найдено 30 новостей
2026-02-28T10:56:22: 2026-02-28 10:56:22 | INFO    | ⏳ Cooldown для -1003739906790
2026-02-28T10:56:22: 2026-02-28 10:56:22 | INFO    | 🔄 Дубликат: Веерные отключения света пройдут в ряде белгородск
2026-02-28T10:56:22: 2026-02-28 10:56:22 | INFO    | ⏳ Cooldown для -1003739906790
2026-02-28T10:56:22: 2026-02-28 10:56:22 | INFO    | 📰 economy: найдено 30 новостей
2026-02-28T10:56:22: 2026-02-28 10:56:22 | INFO    | ✅ Цикл завершён
2026-02-28T10:58:22: 2026-02-28 10:58:22 | INFO    | 🔄 Проверка срочных новостей...
2026-02-28T10:58:23: 2026-02-28 10:58:23 | INFO    | 📰 politics: найдено 30 новостей
2026-02-28T10:58:23: 2026-02-28 10:58:23 | INFO    | 🔄 Дубликат: Веерные отключения света пройдут в ряде белгородск
2026-02-28T10:58:24: 2026-02-28 10:58:24 | INFO    | 📰 economy: найдено 30 новостей
2026-02-28T10:58:24: 2026-02-28 10:58:24 | INFO    | ✅ Цикл завершён
2026-02-28T11:00:24: 2026-02-28 11:00:24 | INFO    | 🔄 Проверка срочных новостей...
2026-02-28T11:00:24: 2026-02-28 11:00:24 | INFO    | 📰 politics: найдено 30 новостей
2026-02-28T11:00:24: 2026-02-28 11:00:24 | INFO    | 🔄 Дубликат: Веерные отключения света пройдут в ряде белгородск
2026-02-28T11:00:25: 2026-02-28 11:00:25 | INFO    | 📰 economy: найдено 30 новостей
2026-02-28T11:00:25: 2026-02-28 11:00:25 | INFO    | ✅ Цикл завершён
2026-02-28T11:02:25: 2026-02-28 11:02:25 | INFO    | 🔄 Проверка срочных новостей...
2026-02-28T11:02:26: 2026-02-28 11:02:26 | INFO    | 📰 politics: найдено 30 новостей
2026-02-28T11:02:26: 2026-02-28 11:02:26 | INFO    | 🔄 Дубликат: Веерные отключения света пройдут в ряде белгородск
2026-02-28T11:02:26: 2026-02-28 11:02:26 | INFO    | ✅ Отправлено в -1003739906790
2026-02-28T11:02:26: 2026-02-28 11:02:26 | INFO    | 🚨 ОПУБЛИКОВАНО: Источник сообщил о ракетном ударе по дому экс-през (priority=95)
2026-02-28T11:02:27: 2026-02-28 11:02:27 | INFO    | 📰 economy: найдено 30 новостей
2026-02-28T11:02:27: 2026-02-28 11:02:27 | INFO    | ✅ Цикл завершён
2026-02-28T11:04:27: 2026-02-28 11:04:27 | INFO    | 🔄 Проверка срочных новостей...
2026-02-28T11:04:27: 2026-02-28 11:04:27 | INFO    | 📰 politics: найдено 30 новостей
2026-02-28T11:04:27: 2026-02-28 11:04:27 | INFO    | 🔄 Дубликат: Веерные отключения света пройдут в ряде белгородск
2026-02-28T11:04:27: 2026-02-28 11:04:27 | INFO    | 🔄 Дубликат: Источник сообщил о ракетном ударе по дому экс-през
2026-02-28T11:04:28: 2026-02-28 11:04:28 | INFO    | 📰 economy: найдено 30 новостей
2026-02-28T11:04:28: 2026-02-28 11:04:28 | INFO    | ✅ Цикл завершён
2026-02-28T11:06:28: 2026-02-28 11:06:28 | INFO    | 🔄 Проверка срочных новостей...
2026-02-28T11:06:28: 2026-02-28 11:06:28 | INFO    | 📰 politics: найдено 30 новостей
2026-02-28T11:06:28: 2026-02-28 11:06:28 | INFO    | 🔄 Дубликат: Веерные отключения света пройдут в ряде белгородск
2026-02-28T11:06:28: 2026-02-28 11:06:28 | INFO    | 🔄 Дубликат: Источник сообщил о ракетном ударе по дому экс-през
2026-02-28T11:06:29: 2026-02-28 11:06:29 | INFO    | 📰 economy: найдено 30 новостей
2026-02-28T11:06:29: 2026-02-28 11:06:29 | INFO    | ✅ Цикл завершён
2026-02-28T11:08:29: 2026-02-28 11:08:29 | INFO    | 🔄 Проверка срочных новостей...
2026-02-28T11:08:30: 2026-02-28 11:08:30 | INFO    | 📰 politics: найдено 30 новостей
2026-02-28T11:08:31: 2026-02-28 11:08:31 | INFO    | ✅ Отправлено в -1003739906790
2026-02-28T11:08:31: 2026-02-28 11:08:31 | INFO    | 🚨 ОПУБЛИКОВАНО: Baghdad Today: по позициям шиитских сил ополчения  (priority=95)
2026-02-28T11:08:31: 2026-02-28 11:08:31 | INFO    | 🔄 Дубликат: Веерные отключения света пройдут в ряде белгородск
2026-02-28T11:08:31: 2026-02-28 11:08:31 | INFO    | 🔄 Дубликат: Источник сообщил о ракетном ударе по дому экс-през
2026-02-28T11:08:31: 2026-02-28 11:08:31 | INFO    | 📰 economy: найдено 30 новостей
2026-02-28T11:08:31: 2026-02-28 11:08:31 | INFO    | ✅ Цикл завершён
2026-02-28T11:10:31: 2026-02-28 11:10:31 | INFO    | 🔄 Проверка срочных новостей...
2026-02-28T11:10:32: 2026-02-28 11:10:32 | INFO    | 📰 politics: найдено 30 новостей
2026-02-28T11:10:32: 2026-02-28 11:10:32 | INFO    | 🔄 Дубликат: Веерные отключения света пройдут в ряде белгородск
2026-02-28T11:10:32: 2026-02-28 11:10:32 | INFO    | 🔄 Дубликат: Источник сообщил о ракетном ударе по дому экс-през
2026-02-28T11:10:33: 2026-02-28 11:10:33 | INFO    | 📰 economy: найдено 30 новостей
2026-02-28T11:10:33: 2026-02-28 11:10:33 | INFO    | ✅ Цикл завершён
2026-02-28T11:12:33: 2026-02-28 11:12:33 | INFO    | 🔄 Проверка срочных новостей...
2026-02-28T11:12:33: 2026-02-28 11:12:33 | INFO    | 📰 politics: найдено 30 новостей
2026-02-28T11:12:33: 2026-02-28 11:12:33 | INFO    | 🔄 Дубликат: Baghdad Today: по позициям шиитских сил ополчения 
2026-02-28T11:12:33: 2026-02-28 11:12:33 | INFO    | 🔄 Дубликат: Веерные отключения света пройдут в ряде белгородск
2026-02-28T11:12:34: 2026-02-28 11:12:34 | INFO    | 📰 economy: найдено 30 новостей
2026-02-28T11:12:34: 2026-02-28 11:12:34 | INFO    | ✅ Цикл завершён
2026-02-28T11:14:34: 2026-02-28 11:14:34 | INFO    | 🔄 Проверка срочных новостей...
2026-02-28T11:14:35: 2026-02-28 11:14:35 | INFO    | 📰 politics: найдено 30 новостей
2026-02-28T11:14:35: 2026-02-28 11:14:35 | INFO    | 🔄 Дубликат: Baghdad Today: по позициям шиитских сил ополчения 
2026-02-28T11:14:35: 2026-02-28 11:14:35 | INFO    | 🔄 Дубликат: Веерные отключения света пройдут в ряде белгородск
